clv,Coverage,Gender,Income,Marital.Status,Monthly.Premium.Auto,Number.of.Open.Complaints,Number.of.Policies,Renew.Offer.Type,Total.Claim.Amount,Vehicle.Class
10373.88882,Extended,F,62587,Married,86,0,2,Offer2,412.8,Four-Door Car
7250.029606,Basic,M,0,Single,69,0,2,Offer4,496.8,Two-Door Car
4307.422775,Basic,M,73345,Married,107,0,1,Offer4,513.6,SUV
3040.253837,Extended,F,0,Single,83,0,1,Offer1,989.105367,Four-Door Car
19160.98994,Extended,F,22705,Divorced,239,0,7,Offer2,1294.700423,Luxury SUV
5391.078171,Extended,M,21440,Married,135,0,1,Offer3,972,SUV
5285.307579,Basic,F,22627,Married,67,0,8,Offer2,321.6,Four-Door Car
8024.992989,Basic,F,38702,Married,101,3,3,Offer1,253.364333,SUV
2810.464447,Basic,M,26790,Married,71,0,1,Offer2,340.8,Two-Door Car
7739.550403,Extended,F,64859,Married,96,0,8,Offer3,266.949266,Four-Door Car
2175.740021,Basic,F,0,Single,61,0,1,Offer1,479.097472,Four-Door Car
3275.16199,Extended,F,69263,Married,81,2,1,Offer3,494.847804,Two-Door Car
2652.695343,Basic,M,82655,Married,66,0,1,Offer2,316.8,Two-Door Car
5048.226244,Basic,F,29401,Single,65,0,4,Offer1,312,Four-Door Car
5515.41017,Extended,M,0,Divorced,79,0,7,Offer2,379.2,Four-Door Car
4858.429375,Basic,F,26480,Divorced,63,0,3,Offer2,378.695238,Two-Door Car
2144.921535,Basic,F,0,Single,61,1,1,Offer2,292.8,Four-Door Car
6042.618486,Extended,M,0,Single,83,0,5,Offer4,904.385726,Two-Door Car
3387.203337,Extended,F,73268,Married,84,0,1,Offer3,93.623377,Four-Door Car
10864.27491,Basic,F,95579,Single,67,0,2,Offer1,308.631159,Four-Door Car
8842.650024,Basic,F,42142,Single,112,0,3,Offer4,396.17554,Sports Car
4389.279424,Basic,M,26676,Married,112,0,1,Offer2,537.6,SUV
20725.37773,Premium,M,15529,Married,273,0,9,Offer3,1965.6,Luxury SUV
8591.305411,Extended,M,0,Single,128,0,6,Offer1,1448.994134,SUV
2646.573754,Basic,F,23170,Divorced,71,0,1,Offer1,340.8,Four-Door Car
4607.244307,Basic,F,17343,Single,63,0,5,Offer2,208.659743,Two-Door Car
4860.62003,Basic,M,25854,Single,68,0,9,Offer1,396.284835,Four-Door Car
2580.849899,Basic,M,46900,Married,66,0,1,Offer2,316.8,Four-Door Car
8646.504109,Basic,F,64125,Married,108,0,3,Offer2,369.818708,SUV
8405.752991,Basic,M,85355,Married,71,2,2,Offer2,458.568921,Two-Door Car
3096.511217,Extended,F,21604,Divorced,79,0,1,Offer1,379.2,Four-Door Car
5898.733666,Extended,F,53998,Divorced,78,5,8,Offer1,414.519064,Four-Door Car
17497.52201,Basic,M,0,Divorced,73,0,2,Offer1,350.4,Two-Door Car
3218.608644,Extended,F,68776,Married,80,0,1,Offer3,87.861666,Four-Door Car
8032.401911,Basic,M,27658,Married,68,0,2,Offer3,160.07526,Four-Door Car
13918.5348,Premium,M,64113,Divorced,117,0,2,Offer1,561.6,Four-Door Car
8966.309774,Extended,M,41829,Married,76,0,2,Offer2,416.365369,Two-Door Car
11981.98481,Basic,F,21514,Married,62,0,2,Offer1,257.248789,Two-Door Car
5532.629846,Basic,M,27722,Divorced,69,0,9,Offer3,331.2,Four-Door Car
11660.57298,Premium,F,21506,Divorced,151,0,4,Offer2,826.658992,Sports Car
2886.451602,Extended,F,10312,Married,78,0,1,Offer2,486.278557,Four-Door Car
12741.84754,Basic,F,73054,Married,106,1,2,Offer1,419.365958,SUV
5398.098108,Basic,F,73775,Divorced,67,0,3,Offer2,321.6,Four-Door Car
7285.030983,Basic,M,44788,Married,61,0,2,Offer2,386.031248,Four-Door Car
17651.96339,Extended,F,22510,Single,95,0,2,Offer1,456,Four-Door Car
17029.89338,Extended,M,54613,Divorced,213,0,5,Offer1,731.559007,Luxury SUV
2491.257604,Basic,F,25965,Divorced,65,0,1,Offer1,329.206567,Four-Door Car
4039.315002,Basic,F,34911,Divorced,105,1,1,Offer4,126.779673,SUV
2619.337376,Basic,M,78618,Divorced,66,0,1,Offer1,225.578841,Two-Door Car
5049.689638,Basic,F,61080,Single,66,2,9,Offer1,294.284951,Four-Door Car
4983.457132,Basic,F,60415,Divorced,62,0,5,Offer2,72.665253,Two-Door Car
2530.639412,Basic,F,25143,Divorced,66,0,1,Offer1,8.737111,Four-Door Car
7396.719746,Basic,M,41045,Single,64,1,2,Offer2,394.582401,Four-Door Car
3832.898507,Extended,M,97729,Married,95,0,1,Offer2,97.176153,Four-Door Car
4961.405917,Basic,F,55702,Married,61,0,6,Offer1,151.13336,Four-Door Car
3861.486269,Extended,F,93272,Married,95,0,1,Offer2,281.110788,Four-Door Car
10408.96865,Basic,M,20228,Divorced,101,1,2,Offer1,523.815839,SUV
4834.710493,Basic,F,38713,Divorced,66,4,6,Offer2,316.8,Four-Door Car
8257.666512,Basic,F,23815,Married,73,0,2,Offer2,424.330166,Four-Door Car
3052.629532,Extended,F,0,Divorced,93,3,1,Offer1,446.4,Four-Door Car
4012.319346,Extended,F,47221,Married,99,0,1,Offer1,475.2,Two-Door Car
13355.48637,Basic,M,34495,Married,113,0,2,Offer3,389.673944,SUV
2364.43161,Basic,M,46264,Single,62,0,1,Offer4,199.37361,Four-Door Car
2489.337928,Basic,M,46051,Married,63,0,1,Offer3,302.4,Two-Door Car
4755.720009,Extended,F,23975,Married,128,0,1,Offer1,614.4,SUV
13864.38495,Basic,F,0,Single,74,4,2,Offer1,580.886785,Four-Door Car
3020.424822,Basic,F,78561,Married,74,0,1,Offer1,355.2,Two-Door Car
6285.305195,Extended,M,0,Single,90,0,7,Offer1,432,Two-Door Car
2506.021971,Basic,F,61402,Married,63,2,1,Offer1,302.4,Four-Door Car
2826.307641,Basic,M,65090,Married,71,0,1,Offer3,73.995096,Four-Door Car
4369.71794,Premium,M,88495,Married,108,0,1,Offer1,535.926948,Two-Door Car
12174.58795,Basic,M,52797,Married,104,1,2,Offer1,88.173438,Sports Car
3528.044252,Extended,M,31278,Married,92,4,1,Offer1,441.6,Two-Door Car
10436.57466,Extended,F,24177,Married,92,1,2,Offer1,441.6,Four-Door Car
2746.121383,Basic,F,96339,Married,68,0,1,Offer2,293.205349,Four-Door Car
9175.171899,Premium,M,68164,Single,119,2,6,Offer1,222.582872,Four-Door Car
4979.079933,Basic,M,0,Single,71,0,5,Offer2,340.8,Two-Door Car
2585.937023,Basic,F,21603,Married,68,2,1,Offer4,326.4,Four-Door Car
9449.745947,Basic,F,0,Married,63,0,2,Offer1,117.744416,Four-Door Car
4568.819387,Basic,M,0,Single,70,1,7,Offer1,524.836298,Two-Door Car
2574.020376,Basic,F,34990,Single,65,0,1,Offer2,42.689135,Four-Door Car
8789.88406,Basic,F,22849,Married,109,0,4,Offer1,523.2,Sports Car
2507.407815,Basic,M,32893,Married,63,0,1,Offer3,174.086385,Four-Door Car
2522.41457,Basic,M,0,Single,73,0,1,Offer2,350.4,Two-Door Car
7542.713967,Basic,M,0,Single,111,0,3,Offer3,1186.972445,SUV
6005.214792,Extended,M,26876,Single,76,0,8,Offer1,364.8,Four-Door Car
20998.25947,Basic,M,71663,Married,74,0,2,Offer2,84.494022,Four-Door Car
2345.084479,Basic,M,0,Single,69,0,1,Offer1,331.2,Four-Door Car
8783.165364,Basic,F,16994,Married,112,0,8,Offer1,806.4,SUV
4529.965388,Basic,M,64270,Single,117,0,1,Offer2,46.104534,Sports Car
6033.222351,Extended,F,0,Single,83,0,3,Offer2,597.6,Four-Door Car
5308.246978,Premium,F,0,Single,145,0,1,Offer2,358.765757,SUV
2674.730716,Basic,M,56342,Single,69,0,1,Offer2,331.2,Four-Door Car
4929.8075,Basic,F,0,Single,70,0,6,Offer4,837.438442,Four-Door Car
14131.12134,Basic,M,28327,Single,185,0,3,Offer4,888,Luxury Car
2471.528431,Basic,M,95697,Married,61,0,1,Offer2,114.273025,Two-Door Car
6005.214792,Extended,M,26876,Single,76,0,8,Offer1,364.8,Four-Door Car
14082.63918,Premium,M,0,Single,102,0,2,Offer1,734.4,Four-Door Car
19116.56806,Basic,F,0,Single,61,0,2,Offer1,657.808231,Two-Door Car
6631.665538,Extended,M,32918,Married,84,0,3,Offer3,403.2,Four-Door Car
7432.299921,Basic,F,0,Single,71,0,2,Offer2,447.333545,Four-Door Car
2928.115104,Basic,M,63127,Married,74,1,1,Offer4,174.292234,Two-Door Car
16515.00927,Extended,F,51725,Married,138,1,2,Offer1,159.004261,SUV
8609.158215,Basic,F,79090,Married,107,0,3,Offer2,289.040734,SUV
10213.56338,Extended,F,39719,Divorced,131,0,3,Offer1,628.8,Sports Car
10049.28585,Extended,M,58194,Married,84,0,2,Offer2,450.996589,Four-Door Car
5746.148291,Basic,M,61990,Married,72,0,9,Offer1,48.884434,Four-Door Car
3746.751625,Extended,F,41479,Married,94,1,1,Offer2,19.575683,Two-Door Car
7486.068405,Extended,F,97899,Divorced,95,3,7,Offer1,3.772105,Four-Door Car
9120.065162,Basic,F,63878,Married,113,0,9,Offer3,370.285349,SUV
5678.046711,Basic,F,68671,Married,70,0,6,Offer2,8.076879,Two-Door Car
7517.083811,Basic,F,0,Single,102,0,3,Offer1,1178.995926,SUV
4530.530663,Basic,M,34640,Married,117,2,1,Offer1,466.318191,Sports Car
2691.380574,Basic,F,21959,Married,71,0,1,Offer4,340.8,Four-Door Car
8068.623946,Basic,F,51584,Divorced,69,2,2,Offer1,368.919773,Two-Door Car
2478.576723,Basic,F,65744,Divorced,62,0,1,Offer2,166.507217,Four-Door Car
9112.041503,Basic,F,25198,Married,118,0,4,Offer3,566.4,SUV
2772.441318,Basic,F,79663,Divorced,69,0,1,Offer3,263.957201,Two-Door Car
4305.793209,Basic,F,31071,Single,111,2,1,Offer2,215.23091,Sports Car
5103.35758,Extended,F,39452,Divorced,131,0,1,Offer1,398.190882,SUV
4784.960513,Basic,F,25813,Divorced,61,0,8,Offer3,205.332749,Four-Door Car
10541.10977,Extended,F,59965,Married,131,0,7,Offer1,905.030448,SUV
2179.425137,Basic,M,0,Single,63,0,1,Offer3,544.362598,Two-Door Car
7610.840476,Extended,F,98701,Married,94,0,3,Offer1,79.615631,Four-Door Car
8510.525936,Extended,F,0,Single,121,0,8,Offer2,871.2,Sports Car
16172.94049,Basic,F,64388,Single,68,0,2,Offer2,12.394834,Four-Door Car
2425.494812,Basic,M,66841,Divorced,62,0,1,Offer4,123.436634,Four-Door Car
2899.317224,Basic,F,33738,Divorced,74,1,1,Offer2,304.390472,Four-Door Car
3633.05403,Extended,M,43334,Married,95,2,1,Offer4,614.367195,Two-Door Car
3457.154249,Extended,F,0,Married,91,0,1,Offer3,245.673365,Four-Door Car
3394.720301,Extended,F,83431,Married,84,0,1,Offer2,403.2,Four-Door Car
3781.4548,Extended,M,57647,Married,94,0,1,Offer1,451.2,Two-Door Car
5841.528134,Extended,M,0,Divorced,79,0,3,Offer1,379.2,Four-Door Car
5479.854218,Basic,M,38210,Married,69,0,3,Offer2,383.043363,Four-Door Car
20455.24946,Basic,F,0,Married,67,0,2,Offer3,482.4,Four-Door Car
8319.123035,Basic,F,49734,Married,69,0,2,Offer4,154.748539,Four-Door Car
5181.620895,Basic,F,97131,Married,64,0,6,Offer2,307.2,Four-Door Car
4163.79336,Basic,M,11689,Divorced,117,0,1,Offer4,561.6,SUV
4853.100287,Extended,F,17120,Married,125,0,1,Offer1,717.285949,SUV
7531.697272,Basic,M,82157,Single,188,0,1,Offer4,1353.6,Luxury Car
3280.457296,Extended,F,63297,Married,82,0,1,Offer2,251.756739,Four-Door Car
2684.581561,Basic,M,98121,Divorced,67,0,1,Offer2,383.655742,Two-Door Car
10392.96347,Extended,M,93495,Married,129,0,9,Offer1,618.20653,SUV
9036.657561,Premium,F,89382,Married,112,0,3,Offer1,573.990258,Four-Door Car
5352.18703,Extended,F,97742,Married,132,0,1,Offer4,199.590599,SUV
11880.96623,Premium,F,0,Single,114,0,2,Offer1,820.8,Four-Door Car
2557.094323,Basic,M,0,Divorced,73,0,1,Offer1,525.6,Four-Door Car
7914.82311,Extended,F,77153,Married,99,1,5,Offer1,355.641958,Four-Door Car
9840.082616,Extended,M,94590,Married,81,0,2,Offer2,388.8,Two-Door Car
4351.550504,Premium,F,74163,Married,108,0,1,Offer4,518.4,Four-Door Car
4825.258632,Basic,M,0,Single,71,0,8,Offer4,511.2,Two-Door Car
6947.838781,Extended,F,0,Single,99,0,4,Offer2,475.2,Two-Door Car
3344.809462,Extended,F,33243,Married,85,0,1,Offer2,24.555177,Four-Door Car
2357.503128,Basic,M,0,Married,64,0,1,Offer2,199.791024,Four-Door Car
10408.96865,Basic,M,20228,Divorced,101,1,2,Offer1,523.815839,SUV
4048.16129,Basic,F,92801,Married,100,0,1,Offer2,407.045238,SUV
6852.001946,Basic,M,0,Single,69,1,2,Offer2,406.999443,Four-Door Car
2903.024168,Basic,M,36845,Married,74,0,1,Offer4,355.2,Four-Door Car
18039.11422,Basic,F,0,Single,63,0,2,Offer3,503.204804,Four-Door Car
3242.043926,Extended,F,72330,Married,81,2,1,Offer2,126.509441,Four-Door Car
2467.620791,Basic,F,19352,Married,65,0,1,Offer1,724.463534,Four-Door Car
5674.383424,Basic,M,0,Married,62,5,2,Offer1,297.6,Four-Door Car
8634.355958,Extended,F,25073,Single,79,0,2,Offer1,379.2,Four-Door Car
2780.196856,Basic,F,20261,Divorced,72,0,1,Offer4,345.6,Four-Door Car
2514.59196,Basic,F,43860,Single,65,0,1,Offer2,156.124914,Four-Door Car
5886.221122,Basic,M,0,Single,180,0,1,Offer2,1777.471271,Luxury Car
7706.036295,Basic,F,48019,Married,64,0,2,Offer1,137.665031,Four-Door Car
2790.458197,Basic,M,28786,Married,71,1,1,Offer1,345.619809,Four-Door Car
2397.036098,Basic,F,22283,Divorced,65,0,1,Offer1,572.072106,Four-Door Car
8834.322784,Basic,F,34133,Divorced,111,0,7,Offer1,226.9684,SUV
14435.67365,Premium,M,60880,Married,119,0,2,Offer1,109.906628,Two-Door Car
6871.966648,Premium,F,0,Married,196,2,1,Offer1,940.8,Sports Car
15362.35442,Basic,M,48115,Married,192,0,5,Offer3,1382.4,Luxury Car
4834.797545,Basic,F,32017,Married,62,2,7,Offer1,297.6,Four-Door Car
10899.30177,Extended,F,58518,Married,136,0,3,Offer1,323.637414,SUV
5284.041003,Basic,M,61542,Married,67,0,6,Offer1,321.6,Four-Door Car
2891.726781,Basic,F,56761,Married,73,1,1,Offer1,85.146928,Two-Door Car
4900.545112,Basic,M,22976,Married,66,0,4,Offer2,345.951322,Four-Door Car
20842.5963,Basic,F,0,Single,72,0,2,Offer1,709.082334,Four-Door Car
8415.644389,Basic,M,0,Single,62,0,2,Offer1,446.4,Four-Door Car
6630.836094,Basic,M,0,Divorced,66,0,2,Offer1,315.950185,Four-Door Car
12036.62051,Basic,M,44428,Single,104,0,2,Offer1,499.2,SUV
3895.034766,Premium,M,52361,Single,102,0,1,Offer3,645.952371,Four-Door Car
11701.06985,Premium,M,32435,Married,297,0,1,Offer1,1767.348807,Luxury Car
3419.108695,Extended,M,40272,Married,86,0,1,Offer3,23.387192,Two-Door Car
7302.775082,Basic,M,30492,Married,61,0,2,Offer1,171.38289,Four-Door Car
19685.40911,Extended,M,51524,Married,244,0,3,Offer3,1171.2,Luxury Car
2486.064902,Basic,M,36635,Married,63,0,1,Offer4,302.4,Four-Door Car
5224.328801,Basic,F,83389,Married,65,0,3,Offer2,209.25613,Two-Door Car
3167.888725,Extended,M,61638,Divorced,82,2,1,Offer2,544.340079,Four-Door Car
7805.31287,Basic,F,21073,Divorced,106,1,3,Offer1,508.8,SUV
13197.92893,Basic,F,0,Single,68,3,2,Offer1,326.4,Four-Door Car
6234.305918,Extended,M,0,Married,82,0,9,Offer1,192.7604,Two-Door Car
7539.600588,Basic,M,0,Single,74,0,2,Offer1,532.8,Four-Door Car
8157.933629,Premium,M,86811,Married,102,0,5,Offer2,489.6,Four-Door Car
13156.74895,Extended,M,72517,Married,82,0,2,Offer2,371.458196,Two-Door Car
5107.624201,Extended,M,0,Single,77,0,9,Offer3,554.4,Four-Door Car
5339.388388,Basic,F,84424,Married,66,0,9,Offer2,231.537001,Four-Door Car
8649.175023,Basic,F,43383,Married,109,0,8,Offer3,757.593913,SUV
7519.133631,Extended,M,96306,Divorced,95,1,6,Offer1,185.355353,Four-Door Car
4293.009593,Basic,F,0,Single,61,0,8,Offer1,292.8,Two-Door Car
4529.062612,Basic,F,65134,Married,112,0,1,Offer4,529.147483,SUV
13160.3389,Basic,F,94125,Married,109,0,2,Offer2,341.680131,SUV
13235.54436,Basic,M,39778,Married,112,0,2,Offer1,806.4,SUV
3744.577726,Basic,F,0,Single,101,0,1,Offer1,727.2,SUV
2644.684556,Basic,M,54000,Divorced,66,0,1,Offer1,373.881547,Two-Door Car
5073.282126,Extended,M,57709,Married,125,0,1,Offer2,600,SUV
4272.585137,Basic,F,81132,Divorced,107,0,1,Offer2,419.105559,SUV
11003.01645,Extended,M,22926,Married,93,0,2,Offer1,479.934846,Four-Door Car
14181.64282,Basic,F,0,Single,72,2,2,Offer1,345.6,Four-Door Car
8875.965501,Premium,F,69205,Married,110,0,6,Offer2,372.362565,Four-Door Car
11077.68591,Extended,M,78011,Married,138,0,3,Offer1,619.698644,SUV
2435.689035,Basic,M,32931,Married,62,0,1,Offer2,297.6,Four-Door Car
8743.852187,Premium,F,99517,Divorced,109,0,3,Offer2,239.905208,Four-Door Car
2409.760898,Basic,M,59665,Single,62,1,1,Offer1,167.138119,Two-Door Car
2499.498786,Basic,M,28082,Married,64,0,1,Offer2,578.499499,Four-Door Car
8528.288669,Basic,F,91099,Single,107,0,3,Offer1,406.430632,SUV
3591.996064,Extended,M,28013,Divorced,91,0,1,Offer2,655.2,Four-Door Car
8539.826923,Basic,F,55478,Married,71,0,2,Offer2,339.399593,Two-Door Car
6990.917824,Extended,F,22568,Married,88,0,6,Offer3,422.4,Four-Door Car
3979.388247,Basic,F,0,Single,112,0,1,Offer1,806.4,SUV
2321.052528,Basic,F,0,Single,66,0,1,Offer3,508.703134,Two-Door Car
5087.020469,Basic,M,0,Married,72,0,3,Offer2,345.6,Four-Door Car
4362.931238,Premium,M,58842,Married,110,0,1,Offer2,528,Four-Door Car
7457.468107,Basic,F,0,Single,69,0,2,Offer1,678.209827,Four-Door Car
7027.759594,Basic,M,0,Single,102,0,5,Offer2,489.6,SUV
2831.683664,Basic,F,70037,Married,70,0,1,Offer4,409.985435,Four-Door Car
4217.857932,Basic,M,0,Single,62,0,3,Offer1,446.4,Two-Door Car
7596.291531,Basic,M,59847,Married,192,0,1,Offer4,921.6,Luxury Car
8365.677648,Premium,M,26630,Divorced,118,0,8,Offer4,581.077056,Four-Door Car
2726.392968,Basic,F,48039,Married,68,0,1,Offer4,11.451889,Four-Door Car
3420.452207,Extended,M,0,Married,92,0,1,Offer4,441.6,Four-Door Car
4839.107156,Extended,M,0,Single,137,0,1,Offer2,1227.458548,SUV
4358.553534,Basic,F,0,Married,118,0,1,Offer1,101.826804,Sports Car
7255.953792,Extended,F,88891,Married,89,0,3,Offer1,50.528355,Four-Door Car
8396.327608,Basic,F,0,Married,115,1,3,Offer3,552,SUV
5170.976384,Extended,M,53603,Married,132,1,1,Offer1,697.272246,Sports Car
5585.30807,Extended,M,0,Single,80,0,9,Offer1,6.281344,Four-Door Car
8639.49502,Basic,F,92374,Divorced,107,1,3,Offer2,220.018279,SUV
5281.833471,Basic,M,39658,Married,66,0,7,Offer1,316.8,Four-Door Car
8385.252347,Basic,F,0,Single,116,0,7,Offer1,556.8,Sports Car
4633.101259,Basic,M,0,Single,70,0,3,Offer1,336,Two-Door Car
2480.392738,Basic,F,0,Married,65,0,1,Offer1,328.314222,Four-Door Car
3618.686938,Extended,M,50755,Married,91,0,1,Offer4,436.8,Two-Door Car
2480.045899,Basic,F,93383,Single,62,0,1,Offer1,244.212286,Two-Door Car
4893.291507,Basic,M,0,Single,73,0,5,Offer2,680.047456,Four-Door Car
10737.68425,Extended,M,50607,Single,137,0,9,Offer2,657.6,SUV
2616.613903,Basic,M,72302,Divorced,66,0,1,Offer1,316.8,Two-Door Car
15725.25053,Premium,F,0,Single,149,0,2,Offer1,1072.8,SUV
9553.415528,Premium,M,0,Single,146,0,4,Offer1,1051.2,SUV
7507.455372,Basic,M,60920,Single,64,0,2,Offer2,231.201886,Two-Door Car
7324.928202,Premium,F,0,Single,105,0,6,Offer1,504,Two-Door Car
5333.038137,Basic,M,55674,Married,66,0,3,Offer1,81.710575,Four-Door Car
12767.23056,Basic,M,0,Single,189,0,5,Offer1,2201.327879,Luxury Car
2829.863912,Basic,F,25317,Married,71,0,1,Offer4,50.422181,Two-Door Car
3483.630439,Extended,F,42983,Married,86,0,1,Offer3,412.8,Four-Door Car
4636.54647,Basic,M,26802,Married,66,1,5,Offer2,316.8,Two-Door Car
17530.03658,Extended,M,0,Divorced,97,0,2,Offer4,469.229028,Four-Door Car
6978.719808,Extended,M,53808,Married,88,0,7,Offer4,189.835063,Four-Door Car
2912.248444,Basic,F,93403,Divorced,73,0,1,Offer2,295.224598,Four-Door Car
4209.279338,Premium,F,26435,Married,111,1,1,Offer1,1012.249308,Four-Door Car
5009.808888,Basic,F,0,Married,68,0,7,Offer1,326.4,Four-Door Car
5217.513287,Basic,F,39854,Divorced,66,0,7,Offer2,261.930545,Two-Door Car
11490.33618,Premium,M,0,Married,161,0,3,Offer2,1052.933035,SUV
2864.544017,Basic,F,91368,Divorced,71,0,1,Offer1,395.328407,Four-Door Car
8403.910248,Basic,M,0,Married,115,0,8,Offer1,552,SUV
20395.96875,Premium,F,92850,Single,104,1,2,Offer1,499.2,Four-Door Car
16727.77186,Basic,M,30915,Married,72,2,2,Offer1,345.6,Four-Door Car
5801.128252,Basic,F,48927,Divorced,72,0,9,Offer1,139.354893,Four-Door Car
9472.973811,Extended,F,0,Married,86,0,2,Offer1,412.8,Four-Door Car
10484.91535,Extended,F,61108,Divorced,89,0,2,Offer2,49.451117,Four-Door Car
4387.31087,Basic,M,48015,Married,110,0,1,Offer4,528,Sports Car
4522.883533,Basic,M,0,Married,61,0,9,Offer1,292.8,Four-Door Car
5418.152088,Basic,F,57587,Divorced,68,0,7,Offer3,257.090387,Four-Door Car
5246.057249,Basic,M,70301,Divorced,67,0,7,Offer3,328.942798,Four-Door Car
15785.29692,Premium,F,81119,Married,196,0,3,Offer4,940.8,SUV
9540.923395,Premium,M,53351,Married,119,0,6,Offer1,571.2,Four-Door Car
4756.12617,Premium,M,56146,Married,119,0,1,Offer4,401.785805,Four-Door Car
2447.053134,Basic,M,84658,Single,62,0,1,Offer1,44.780402,Four-Door Car
5675.923323,Basic,F,33257,Married,72,1,4,Offer3,345.6,Four-Door Car
2491.257604,Basic,F,25965,Divorced,65,0,1,Offer1,329.206567,Four-Door Car
7308.433864,Extended,M,31115,Married,92,0,3,Offer3,441.6,Four-Door Car
5228.92013,Basic,M,92472,Married,65,0,3,Offer2,240.221415,Four-Door Car
20700.8645,Basic,M,0,Single,64,0,2,Offer2,460.8,Four-Door Car
5800.171881,Basic,F,25472,Divorced,73,0,9,Offer1,350.4,Four-Door Car
4330.38602,Premium,M,60475,Married,107,0,1,Offer2,513.6,Four-Door Car
6292.735356,Extended,F,26577,Married,79,0,7,Offer3,73.719521,Four-Door Car
4917.889638,Basic,M,0,Single,71,0,5,Offer1,511.2,Two-Door Car
5165.810048,Basic,M,43461,Married,64,0,6,Offer3,307.2,Two-Door Car
6291.589959,Extended,M,0,Single,94,0,6,Offer3,676.8,Two-Door Car
4582.67415,Basic,F,69085,Married,113,0,1,Offer1,472.271907,Sports Car
6062.441614,Extended,M,0,Single,84,0,5,Offer1,604.8,Four-Door Car
3417.204953,Extended,F,42526,Divorced,86,0,1,Offer2,287.5426,Two-Door Car
5830.561364,Extended,F,0,Married,77,0,6,Offer1,783.431945,Four-Door Car
3742.579083,Basic,M,0,Single,110,1,1,Offer1,1272.546918,Sports Car
3849.596697,Basic,F,0,Single,106,0,1,Offer1,763.2,Sports Car
15265.81488,Extended,F,58361,Married,95,0,2,Offer2,43.599861,Four-Door Car
5317.807221,Basic,M,74092,Married,67,0,3,Offer2,321.6,Four-Door Car
2374.80917,Basic,F,0,Married,64,0,1,Offer3,380.822087,Four-Door Car
5639.941974,Basic,M,73168,Married,70,0,3,Offer2,425.800112,Four-Door Car
3362.414442,Extended,M,22853,Married,87,0,1,Offer4,316.35678,Four-Door Car
4512.204391,Extended,F,0,Single,125,0,1,Offer1,900,SUV
7264.803903,Extended,F,12075,Married,94,0,5,Offer1,451.2,Four-Door Car
8658.863813,Basic,M,62464,Married,109,0,4,Offer2,400.181882,Sports Car
5498.940679,Basic,M,22520,Married,73,0,3,Offer1,350.4,Four-Door Car
